pool,attacker_key,event_count,total_profit,net_profit
HumidiFi,2rqoZsJRdN1aTH1pf6XC3rWPwEKJkiCNjHeDnbxNsBRR,1,0.0,0.0
HumidiFi,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,1,0.01,0.009
HumidiFi,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,1,0.13,0.117
HumidiFi,2v4C4B9E4RSZcmau8kQNQ3v8qNLWBjDgrihnRaYTrSHL,1,0.0,0.0
HumidiFi,2wR1DAGKYPyJVUoRgJ7DFoRb4ZSxoXvZssVa3aJaVpw4,1,0.01,0.009
HumidiFi,2zKqDFWqvvyCxVzRzc2mFF4J4D9Tyu3UgpzyhLnDvDpj,1,0.0,0.0
HumidiFi,31HNQ9RfUZajEKtaHWXa8GoWskhyE2RsoqwKaofdc58x,1,0.0,0.0
HumidiFi,322nTFg3nyRMXHgbAjQqdFC7cjQrcvTd6QGbNt1y8Yff,1,0.01,0.009
HumidiFi,3333JG5dZ1nRDyKwCmrC3HwoevuaFP5L7p3AAjfagggg,1,0.03,0.027
HumidiFi,34KEabz4eq7DsqwocPKJVnKZ5fXaJYvE3qmkLPQSXbY7,1,0.0,0.0
HumidiFi,36P4X8cQiw7v2ZohhfJmraUi2SYi7bjBwryfZzrLc7zi,1,0.0,0.0
HumidiFi,36ubFmHoSnm2KSMdnRqspabB6F54L6wqyb8LQ3XSiF7A,1,0.0,0.0
HumidiFi,37cen7L5cM7q6faiP5uArcBMGcqzpnRHmLrYdvMQwDEG,1,0.0,0.0
HumidiFi,38ALzJqznhpGLe5caV7QnRwFkN2oCshjBTALHhgd3qtg,1,0.0,0.0
HumidiFi,3DBJ5znP9Jmwxv3snsPFA3sL3eDrJowenXnCtXoUaEor,1,0.0,0.0
HumidiFi,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,1,0.1,0.09
HumidiFi,3NqCMXkedP7WcgZAFqBcgXiu6zxrmJ1mwAGwYqyHuMvx,1,0.0,0.0
HumidiFi,3QzjXKem5bvmzEBrqfYdNKgwE4xUWjY3jtbRBSQC4AJe,1,0.0,0.0
HumidiFi,3T6gxwpMjdT7h4N8i6ucynpe8xXiWj8B1aLKNTS1d3dC,1,0.3,0.27
HumidiFi,3VCPfHSKNYnnDsTuZWBYmTtSmMVTzTU8u6fbzn7PeWfp,1,0.0,0.0
HumidiFi,3VWRnyhzzgvbVUTBnNggKxvFd5jsKoghD26XstyV3Hf2,1,0.0,0.0
HumidiFi,3XA9PEkG9G2JtRKDTVrcJHxpz8frpPrkuHDPWb2odkRw,1,0.0,0.0
HumidiFi,3XVRZjHH98QTwPPBpcKyGUhqh7y2MyBT8JtxvWBqepmt,1,0.0,0.0
HumidiFi,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,1,0.05,0.045
HumidiFi,3hPFdVwVjRK33VySYhxJ8zHHaXiaD7iDe6BYTaCmzzyR,1,0.0,0.0
HumidiFi,3j3rdifXoAee53URN2pm7QrTzEQVxKLHHGQAJdqAWhC1,1,0.0,0.0
HumidiFi,3jhbh55QtNyT21V84mqomisM3gjFqLqFg6XZuLbz8v7S,1,0.0,0.0
HumidiFi,3juPmi2G7oygaSSnnPVRDPTSSgsZCsKGdiobC1SU9Z1p,1,0.0,0.0
HumidiFi,3kUEEXvjUmyW2m46CgCjE97C4fw1skwxFXExZ3aeoRiC,1,0.0,0.0
HumidiFi,3mL3Uyf4T1LR86S4DFWW5XSEifwP4B5L4useD45eJAdx,1,0.0,0.0
HumidiFi,3nzDbkynMDdSEEcoi5t8QRtLyqaBRw5MmHXXeT18RoRi,1,0.0,0.0
HumidiFi,3ogrCu56baykwEfcFZXsW26KuAiuAhoDgBhiXtXHY8Xg,1,0.0,0.0
HumidiFi,3q36VGFznS36RpmGfut54gPpZ7LpHZm79TkuxBbNpNyR,1,0.0,0.0
HumidiFi,3uSWkg6xC4whhSTsexQjMwznvQAmHr25BGZAaHK8kGpn,1,0.0,0.0
HumidiFi,3uZKFJuHTTzZgki5WJJxG5ys86fcvFnCKB5xf1AY61uu,1,0.0,0.0
HumidiFi,3uux8SR2PBJKGR12xyvmd62g398XzaC62MF32Bo5BfFt,1,0.0,0.0
HumidiFi,3wZJJihqmtLmkitsXU8nWKg8ATKMPYLVtS26TQ7kDXZi,1,0.0,0.0
HumidiFi,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,1,0.26,0.234
HumidiFi,3yFux2Y6oDz5WhrS3QJmyZkWFgZkY6aVCyrvkVLUiCPB,1,0.0,0.0
HumidiFi,42YtpdUBypxnrjkMPMFjQms93d5x6oW1r3pKykto4jTy,1,0.0,0.0
HumidiFi,46LmYaiFLVo9dvEZFgL2ZZ4eg6krPz3F54YeThMZcZo8,1,0.0,0.0
HumidiFi,48MTZkhu9pgSwFUUn8Xuvasd4BAzoc7C4FMW1DtxdiT5,1,0.004,0.003
HumidiFi,4C7kFWi4cC8mg9AvtF37Lj2JCypfgTCTs5uyAuydCmuv,1,0.0,0.0
HumidiFi,4CxLBaNJJrcsxZin4d1YGb5wE43AnS3v9f24K2HadRFA,1,0.0,0.0
HumidiFi,4D5RDeapfZ21X5dDvrzdXC1CBTeSms8r26d8N4KBTLbw,1,0.0,0.0
HumidiFi,4DFLQHDdQ7k8JNT5Ev7v54DQK4kaEq3CZ9FMcaaVCWr1,1,0.0,0.0
HumidiFi,4F8jgtyC2SqoYJLWrQQNm58PRVDBMgd3rYxPECaBa5Ho,1,0.0,0.0
HumidiFi,4JCqEor1xAbzpFDg8GCs7BJeS8CL2bvKbFLQYF9qczFP,1,0.0,0.0
HumidiFi,4JT4AnoKphoEmQ6k5pApwbeSTToXWaSEkBmRFZCmoC56,1,0.0,0.0
HumidiFi,4JmptDAvi3FbStmsC9PGzESmvxX13ksgorwXGTTub3F4,1,0.0,0.0
HumidiFi,4RvgumbsgRftVLTK1cXGsyXnuGVm42juEMSkRA9JHLNb,1,0.01,0.009
HumidiFi,4SZJENuomQc6HpkBhUBBvfGrncCzYH1bkmUnA9E8bwKS,1,0.0,0.0
HumidiFi,4bpk542Ztj57Bmtu6J9C3bvX7Fwdr7a4yqjbQ6AWKKke,1,0.0,0.0
HumidiFi,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,1,0.02,0.018
HumidiFi,4fcyMmacnAmWLwU5q8sMBGRqz4WJNh12Hd9pYwJXjuzH,1,0.0,0.0
HumidiFi,4fzCcbdnEGtSiZnD61KJRARMUfN2SLbwnyEsYrVkmoEt,1,0.0,0.0
HumidiFi,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,1,0.27,0.243
HumidiFi,4isF25whYWV5o38hfjQLPYTKNX5j7tp3xWeBySJu6U7w,1,0.0,0.0
HumidiFi,4mHytv6Jja89k96o2nw6qf8dF8ufa5aZQzzNBBmsKNaL,1,0.0,0.0
HumidiFi,4o9Sgxpam1ihEJLPKxpgPfMpgxhXpcGEqPGptLxGJ7yv,1,0.01,0.009
HumidiFi,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,1,2.42,2.178
HumidiFi,4tNVXeHzpHDcqwcX7Zf9XnnsRhXZLAYYFSEXf8tZ6Deu,1,0.0,0.0
HumidiFi,4tzLRGvJiNGqFyeNLTgdsZaGPV6nk1jy3UCEhKPVD7k4,1,0.0,0.0
HumidiFi,4uo4N7Q6GZS4TZtpXCZVfrUhM7mnkyVUEvkrWWXoCqEv,1,0.0,0.0
HumidiFi,53qbCgfAKvooNtrYgVSNW5KgWvoae9dTkHbZVCm8535f,1,0.0,0.0
HumidiFi,54Pz1e35z9uoFdnxtzjp7xZQoFiofqhdayQWBMN7dsuy,1,0.03,0.027
HumidiFi,57DVAu7hayCca1XcYjYjxepvkYWnytVGQbcG541A4jWx,1,0.0,0.0
HumidiFi,58TXDjuDdpgnVrjSPHxL3PqaWfewpD2L1E2WJrAyWQvV,1,0.0,0.0
HumidiFi,58Uv8cUziYPWgfyGjmKoD8m6PNkxNr27bjRERcUcHgBE,1,0.0,0.0
HumidiFi,5ELupjn3WYwsEPkzRh8sa8StrJfhhH6MxwyzEFPnXCan,1,0.0,0.0
HumidiFi,5GVf7Fp1iQQfMn9NEAVeo5DRMDsYqVhFTbxTbGSDEhox,1,0.0,0.0
HumidiFi,5Pj9viYA1dcRVQwqeSNu7SQUSY3XddUMMzNEnA4qJUzk,1,0.0,0.0
HumidiFi,5Q52Gwp5Q1FobKgDNn5WbAh6LHRBntooCsgjPpbGoDbs,1,0.0,0.0
HumidiFi,5R2NHB6D8i9RhfkUWewyGZHPyAAFQ6Cwigfyni1hBTeL,1,0.0,0.0
HumidiFi,5Re6z4y9vmnELHhePoGXpiXNgKDPn7rvit228WHRbUAb,1,0.0,0.0
HumidiFi,5TqcbYNA2b8XZg5rSJeRoRVLSGgsBHSXbmRB3BqMaSHn,1,0.0,0.0
HumidiFi,5UH56M4SmCEnqNb5GrZ7XXx9vSLGJ3xihmLmSrFCk4EL,1,0.02,0.018
HumidiFi,5W3Jxcc3Br1CwqxGEepVvjQrbRiEaWK8XWS7nTphE2zm,1,0.0,0.0
HumidiFi,5XoLGdkMPFcc69YTafaZMke3YWHGjExozQV6JzbnSkjd,1,0.0,0.0
HumidiFi,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,1,0.06,0.054
HumidiFi,5Zm6GraYjpaNCoAnTpWThxzynVZvPM8DdcVvyK9vecKT,1,0.13,0.117
HumidiFi,5b7p8ZbxB6cQPeLKZ2uGXnXHPKgMaN1aWTPYMBMoymss,1,0.0,0.0
HumidiFi,5bi524bWTg4zwde17YJX4EaLgyY2aSr15eNMK8cL9TvS,1,0.0,0.0
HumidiFi,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,1,0.05,0.045
HumidiFi,5d8tDay1ZDV4XVUBtTvFvQiLxDe8dz2ZCdsrkmTDcbm5,1,0.15,0.135
HumidiFi,5dyT7H2ybQwdTu3au1WX1heuqh57wg96ryNVqB6wQySN,1,0.0,0.0
HumidiFi,5dzHTWBsiX6YCW3aEMQcjZofJo2K5xvZfJWkNW3dSork,1,0.0,0.0
HumidiFi,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,1,0.05,0.045
HumidiFi,5hvpLqGD1PRkLofmawoEPzCaa3LzZJFBCjsAH29AoFXx,1,0.0,0.0
HumidiFi,5jEriFQYoZtxiEyQdshZD4i2iA4QPiMizSQ2ogE98HgX,1,0.0,0.0
HumidiFi,5kWxv44VF4h8czouhhWJjhTCbdW3qXFQ7Hsqi59nUKqK,1,0.0,0.0
HumidiFi,5kgGP24WXLA5gRATztbGCzqMfNVVweSpvsHTZNVZ6rhW,1,0.0,0.0
HumidiFi,5mdU9fBvhrspcq3duozmMdjDfQrb1D3zMKJvXAHJNNDw,1,0.0,0.0
HumidiFi,5pXQhB9qd5TksyK4Vi9C2JRnVVpuEuh6zsJrkTfRb7uE,1,0.0,0.0
HumidiFi,5qUQTRLmAAeCGjemZ8FcXjRAHaiMSp174e5wE9omGQnN,1,0.0,0.0
HumidiFi,5tkPL9BaSmj3W4YLDCocL41RPeLsw7CAEkWW7ivqF5v1,1,0.03,0.027
HumidiFi,5uzi9krWfdShrKvxAE8rjKJrNmc57WTg5RG8hYmP1NPa,1,0.0,0.0
HumidiFi,5wMHFyCgRrggsKWrvS2zHDHi7V6xfwfSAsZG95LwXYUQ,1,0.1,0.09
HumidiFi,5y5jCvdD6uTPjWbQtLj8ABQ56jCor2SxURidAqGSyviw,1,0.02,0.018
HumidiFi,61LxFhbLH6jYEKkcEKjuB59Z5Ln6j26BktWkBSVCxnkK,1,0.0,0.0
HumidiFi,61yfAVS257Jgx7oMhUG5uZVZMbcnfuZM3JG3BYgdyfT4,1,0.0,0.0
HumidiFi,627fVFHQ75pSWjaLfKtiCqn6VVpcghjC7V8ptsE8tvzU,1,0.0,0.0
HumidiFi,663eCoz1qj9PS5L6z1jo5a47RndZzXrpZuYu3fae6SKL,1,0.0,0.0
HumidiFi,666zhExqDUnApdhG4YAN7Vw4eTQyc6L988mRTqjqh73t,1,0.01,0.009
HumidiFi,66FKXM3n8hWZJH5vWfGTvAVRAAkvbR7TQK5dgPDGiZvm,1,0.01,0.009
HumidiFi,68FvNqAMosWor5FKG9nz3n3jnjhizpng663ccGvTPjDi,1,0.0,0.0
HumidiFi,68HKBoDYFRK9DsXZgGuP7357D6ASrosHfLZYpvBiLbwK,1,0.0,0.0
HumidiFi,68utqGevbTiQjGid2TFjG5dukEeAVtKdMCJxX1RtFEx2,1,0.0,0.0
HumidiFi,6AoyNxe2zqGPhcGHjeJtBkhHo5EvnbtbNyPhtqRC5TuF,1,0.0,0.0
HumidiFi,6BU3xsyW58HrKdfeAbx3nPc9SHPioXMiSxMCFkJWhdPN,1,0.0,0.0
HumidiFi,6FPgDPwgAY4WskguMZ5t4R8ujCtrCJghRELwBXxyLYCC,1,0.13,0.117
HumidiFi,6GD9Yncr3XN991um7anQ314Fjd2ZHmzdgFMVNiDs1sfJ,1,0.0,0.0
HumidiFi,6HjiEcr4NPzJXb6X8fcuwXFm9Gd9hT2NVX2NTzd3cnU4,1,0.0,0.0
HumidiFi,6LZTdhReRa8eWwAPKp5MCxp1YzEsk47tMvDuz8PhzTad,1,0.0,0.0
HumidiFi,6PEhxWmBXVnGPQoVJmdC2TPfRzDjPvi9WNkXeUCV6KKd,1,0.0,0.0
HumidiFi,6U1Wa2FocseXUgaK1N6zW23sYA9N3W5SmfSBkCqPTpcT,1,0.0,0.0
HumidiFi,6UR9gyF9wXAXaoRRAAFyjACJHN5CQidro46sXvkBbfpy,1,0.0,0.0
HumidiFi,6UmscXXe8z2C1qV2xzwizXsd5GGHDWWtuWv8umKADunr,1,0.0,0.0
HumidiFi,6Urqv4qg8joTDC9x5XgLrh6JDTd6nvgLwxEBfhZkqyS4,1,0.0,0.0
HumidiFi,6VQba5u8VKcH7TMeD5doAbjCLFV5Dgypmuk8kziERrCm,1,0.0,0.0
HumidiFi,6ccpxpMtYuqPxfBDvWDsh868jtFknYapX9e7rHpwsKHF,1,0.0,0.0
HumidiFi,6e2EinC3zNdymsf6h5tk5k8FZxhGbBnVUkpFgUTZ3aqv,1,0.0,0.0
HumidiFi,6g2XWtPb9baNXMvj24fqHAUS746F54gJMiuK34ewpVxc,1,0.0,0.0
HumidiFi,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,1,0.28,0.252
HumidiFi,6joupEd4WYBz7L2to5aWBfAx9ADXY9ZfiiLoCuXL2wPu,1,0.0,0.0
HumidiFi,6kGEkAJME6hAJjbKmG47zRrnqHAT1RriZaMsh3vx4Ez5,1,0.0,0.0
HumidiFi,6nTMtwShZeWEuVmi9Q6aPhATvqgaZ6ptATRXENjnUufZ,1,0.0,0.0
HumidiFi,6oJ9Fgmcd4KbNuMGu97N7ytXGzRM1UZ9imx8AtpUk8V,1,0.0,0.0
HumidiFi,6qdGJMxurSM3ydmvaCRpBsFQTZvi4EJyfsndz1kDFnET,1,0.02,0.018
HumidiFi,6rXNpUUhJCLC7LxV8iW4ADfkStyB6aswtcppcFMt1QEq,1,0.0,0.0
HumidiFi,6uTvNWCjdrfhWpRFNoL9Jby7XE6HRHCXo3EAE4jxfRxg,1,0.0,0.0
HumidiFi,6w56SRhxWCtryzYAv92AVBdaE4oUzZzjXTEsFQ6eTKVN,1,0.02,0.018
HumidiFi,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,1,0.09,0.081
HumidiFi,74YvrDkSJsEuqvLbDBd5t2nDkkMzen7u4LMJpXSxkQiU,1,0.0,0.0
HumidiFi,77aLHbpxPPYnnTHNafmyrMvgmnGiHcHrRU5QKBvBLvY9,1,0.0,0.0
HumidiFi,77eg8ZALn2CuEs2ErACpBsuzcG5nRoDkK2eyrGQNfxD2,1,0.0,0.0
HumidiFi,77j8yhJLYsWUxpFc7GKFZMvo7HiTtbaQfwH4MA1MzBJm,1,0.0,0.0
HumidiFi,77z16ys34rfSSyY6D9E6EYVK76dKBivmjQ8S35Aaw5cS,1,0.0,0.0
HumidiFi,7ALkxTEc47kXmD5oRAnnrt8EytDyE8NckijE3iwu5dFA,1,0.0,0.0
HumidiFi,7AmWxt6v9VeBTtb1pRZ7mysxR76zwwmhVHmRDwfSg7hC,1,0.0,0.0
HumidiFi,7CTWSpJaddRrySX5kAGbiEohwf9mbMBfFCmqBMh3bn86,1,0.0,0.0
HumidiFi,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,1,0.3,0.27
HumidiFi,7JQeyNK55fkUPUmEotupBFpiBGpgEQYLe8Ht1VdSfxcP,1,0.04,0.036
HumidiFi,7LFYBv2FQDY6aw5hL5SBCW2PiHG8TmENxBnfUnCksRbs,1,0.02,0.018
HumidiFi,7LUdmaB44XtN6qjNnr6RoNKCJKihbLwqLroxMrJj9TBN,1,0.0,0.0
HumidiFi,7Mdyzko4iC5DGhBSMMkSWL8YWX9XgzewkS33NtGCji9m,1,0.0,0.0
HumidiFi,7MwVb1czz5Jru8uKPQfNjyk5hbwvqLdCj3FoRcBNTMof,1,0.0,0.0
HumidiFi,7Q6bYCgz9y5aVRMpKiiuFgk5hN4aS7HxM6XLJhRU1BH4,1,0.0,0.0
HumidiFi,7QEGRUVApTMF12uRVNTNLKQNJPpXQxfHwi4C3aVdbpP2,1,0.004,0.003
HumidiFi,7WAXQezkPkkemLfCQEGBHZPDhZnoW41yRZkVusYPemsX,1,0.0,0.0
HumidiFi,7XAxo6afQA8p1VtpEwBrVu4zA23ggu31zf57LTeNZBPC,1,0.0,0.0
HumidiFi,7aqhvg8RPXeQsDaTtnMYoGfVtvL2gmY8ni2axqWkLruy,1,0.0,0.0
HumidiFi,7dE1c2iiNs8RW3QJ9fh6DNwRNvWvGtVJsFXsQt26Mi9k,1,0.0,0.0
HumidiFi,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,1,0.02,0.018
HumidiFi,7fZGBBGETJuaHWizAYp58UK2Xx5F7WQMVCSoDVA5AwUu,1,0.0,0.0
HumidiFi,7i5ETxz2AJwaYTJxDirfaC3yxaWU6Rzktp1Bo3tmpqbw,1,0.0,0.0
HumidiFi,7jN6hUdNBdkK12wVM2iydxx9hzsxUhUppmr99Aeu6cKb,1,0.01,0.009
HumidiFi,7k7tB1bmrvSZuRHjUusS23zxGhujBkDnRU2cqEb6aS8Z,1,0.0,0.0
HumidiFi,7mPDp8Hzr4aMvAPKkEywo89gvc9UqkLA9EPPFumfCXij,1,0.0,0.0
HumidiFi,7nDoPSTzca2Pe1iTpXqaN2wcmM1kAe4obdgXRj6pxGaa,1,0.0,0.0
HumidiFi,7nt9F64BDKEJbVy52ANfAv3Mfc1YTHCPo89m8FoUW147,1,0.0,0.0
HumidiFi,7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,1,0.02,0.018
HumidiFi,7s5xxqsB7zaou86DSysNnnpWJq6KFMVqUusF3mQDGQAk,1,0.0,0.0
HumidiFi,7uS28kzeSumdZf7zidJ77KdFFCwJQ7kX5VtCjquPAZYB,1,0.0,0.0
HumidiFi,7vrBGem2RuvKNo3kD7KNfdcjTV14QX2Lp68JdLVH7P9t,1,0.0,0.0
HumidiFi,7y5M7bYtFpzehUkBu1iL11CiXKMZaJ2Q8yiqEXZ5WgGh,1,0.0,0.0
HumidiFi,7yKvtRRTj16zFJncWFCw9QyBdvr2TE66bVKGUph5aEEp,1,0.0,0.0
HumidiFi,844MpMZqVns6x1EYUY3dFbhBkKyBeHx8yYTi2RAJb8BV,1,0.0,0.0
HumidiFi,84oZQQau8oaCoECeRKiQmhELGXEeL87oiR52DLS8DwgP,1,0.0,0.0
HumidiFi,874ZaEvRA6eXaMLime9vTXpjr524rPfCXYumJBmFKbBg,1,0.0,0.0
HumidiFi,888SGnyhGzqQuuWDVL48tn7xJsAEV259mK9V4YEcUn6f,1,0.06,0.054
HumidiFi,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,1,1.85,1.665
HumidiFi,89cVjCeVmV7eCXv8pQZZ4y2eoFAZdWzyZXfY8Qhh1X5,1,0.0,0.0
HumidiFi,8BqPz57R477iHSEwZpryDh8u6PD6fdmzKK6Wn9AjMnK3,1,0.01,0.009
HumidiFi,8CbQZKueinuz6BqHyE2KEisefv5eXFRMuakJ3Tu1HhVo,1,0.0,0.0
HumidiFi,8EW3jUk5r8FxSDSAAAQRJto6QrAWY7zDXtpwbHF9LD1k,1,0.0,0.0
HumidiFi,8H1Lqr6t7kvx5BY1zLkkARj8pksoXvixwjKBdvVC1y6U,1,0.01,0.009
HumidiFi,8HMHXrgsMH78NqqbDMNk9UB7ESU9e6bQVU2rZCabqe6,1,0.0,0.0
HumidiFi,8JZZ2z8SyPdiJU8XBEfP8zfshYLpNRJGZcFKsMf2vwAz,1,0.0,0.0
HumidiFi,8KSMAdTC1RaH6ipACgw7Wy9Ton48nNie3Z5dsj8xvejT,1,0.0,0.0
HumidiFi,8LH6ApvA3L1jVoup2jbpubCeSC87Ynmdeh3xzb9eFWGL,1,0.0,0.0
HumidiFi,8LqVdwKLLYgrFJfcUrRBQTwen3jCRRuXtN82VqVAVFPf,1,0.0,0.0
HumidiFi,8PS1RZU7T5ETJk2rBytT2UNyMuLF74gaggMTPE2ART8j,1,0.0,0.0
HumidiFi,8PsroLC8fQUCY9Rd9X5UjNbjXthEd7vJmfifyiTKuWan,1,0.0,0.0
HumidiFi,8PxmtfCq12ow7b8g73KygvUYzgmskdAEbygurL4jhMFp,1,0.0,0.0
HumidiFi,8UCkwyUzaNG49SjaqNAMcgQQcgTQ8Bigixbsb4yj3ZLo,1,0.0,0.0
HumidiFi,8V8gCnHcQo9k7dBEag21hdkLXDJVXvx3KLXYB8NB68uZ,1,0.0,0.0
HumidiFi,8YZsPXFHsL91m9MQtPuqLCf7USJUarSrfu6baAKLXfty,1,0.0,0.0
HumidiFi,8ddd5hQJCLoZLe7JNGF9hxJdqEPM6U1EDgNy9ncvr8AV,1,0.0,0.0
HumidiFi,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,1,0.04,0.036
HumidiFi,8jj3ypJ3Swq2Un7kspUwd3dhYW6SH8pNhzK5dKAHYALH,1,0.0,0.0
HumidiFi,8jtt2EgUvMLnoCamfRwXyMCF37HTrtcr76VL16Btbwro,1,0.12,0.108
HumidiFi,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,1,1.26,1.134
HumidiFi,8pfCWUY9iGGvX4HiCvCycs8HcLv1N6ZyKEp8dMCbK4dW,1,0.0,0.0
HumidiFi,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,1,0.04,0.036
HumidiFi,8sQhXy6XVTFC3qHGQruPJHEYNUeAuNnT7DPckzBzdtKm,1,0.01,0.009
HumidiFi,8syixDfG3RQkxZT2onnGVmXav73FcKvnDzR9YXexRLsd,1,0.0,0.0
HumidiFi,8vWRmmVFGXZkv6TtyfThkWmHJ7KxojHLwEQj4meCyFE8,1,0.0,0.0
HumidiFi,8xgss6swiceVFqUdvvvYobYZxb8KsuAgND9Ua43WtKaW,1,0.0,0.0
HumidiFi,8zrxRCK1HjFNGhsvc7NJXfj2ybPxR3p25FhwFmEeyrAe,1,0.07,0.063
HumidiFi,92SPoHcXzL7PJJQMKs2d9F5DvhDwh1GSM5nPAXAtdLg9,1,0.0,0.0
HumidiFi,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,1,0.38,0.342
HumidiFi,96KutGNeo1JwdLRgH6SJTX86U72c1dPDCrp4GDGkfj63,1,0.0,0.0
HumidiFi,96RRkzXYv5x5UB9aEnqX5W5R3zLduQ23upiAfqUwa4L9,1,0.0,0.0
HumidiFi,98C5TeY3cNWuwLP2TEMEZwSZ3CKDLBYm6RybjpWH7Nsc,1,0.0,0.0
HumidiFi,99WHBf1vR8XQtMsMKFU3JMh6ZihZSVSGDjVtyABbAM9J,1,0.02,0.018
HumidiFi,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,1,0.39,0.351
HumidiFi,9DQsDZ8jj48cf5Mn1DfLh9QPpE8PFeJEV6oDeKGtHUbd,1,0.0,0.0
HumidiFi,9FHHDA1ZG8akKPV4YemPNA1usispmPS8ALU4pEDWXsQK,1,0.0,0.0
HumidiFi,9L53wYkZdrsTM1Tk2KCwQ6hwCAtif4WVVvR3TmL8ScSd,1,0.0,0.0
HumidiFi,9LdCS2MeKrTVd8c88JzL17QDetktbKbSab5ZGVjSRk8a,1,0.0,0.0
HumidiFi,9Mo6AZL7XCpACiegNHMCWo23xV41YEW6p8tnyzmsXbwC,1,0.0,0.0
HumidiFi,9P9uFxCtompLcJmu8HW8mfSxqSMXeCvtUUZzAVKdSS77,1,0.0,0.0
HumidiFi,9S5CTsK7WubeqfUYQcs6SLeDAPcZVTRJ75zmM7G6hfUQ,1,0.0,0.0
HumidiFi,9SH56muxwZN3z6gM22cvKJtmVXRhRPFXPNVt3Phvejb8,1,0.0,0.0
HumidiFi,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,1,2.71,2.439
HumidiFi,9UFJaGvVyjx4JtDTWLc83enKMDHyhiwTrwwuECrqWAF5,1,0.0,0.0
HumidiFi,9VxaTLg7ZDVbEFR771Mzr1rFMZN3qt884bGvUsycCUv7,1,0.0,0.0
HumidiFi,9Woz9wkoUWe7gSZu9ovvRRBy1XyKNF1K2FVq8o71nQqQ,1,0.0,0.0
HumidiFi,9WxWbsmQ5ymGWLXopHqekQWZW6aZQQWMonEKghJMbMUK,1,0.0,0.0
HumidiFi,9XLcx4qeRMef4S1uMTsyv5Uv8SAXpo8aE9d97NDxYRvL,1,0.0,0.0
HumidiFi,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,1,0.19,0.171
HumidiFi,9bdreVVGoJ4EpMTq7x57kz2AbgSQJBhZHs3dRNbcnpgF,1,0.0,0.0
HumidiFi,9dMJsF3QtFzeWsfyHjnQxMzK4Le2LuaUYmatMXNXj6Eb,1,0.0,0.0
HumidiFi,9e5YcukuZqfPUXLQ5WrCQWQVRnQUEvhDmSKoesYqNamJ,1,0.0,0.0
HumidiFi,9ioes2fCxNC85jfv2s31h9kn6wxyyArMfjcfv8uCbbE1,1,0.0,0.0
HumidiFi,9jR9BNBX2H9WWSXS24FtuRKgXYW8FGajwQFrvGPXfyXu,1,0.0,0.0
HumidiFi,9kDGvfYmpxRHzDeMZM8LroCpr8F24AXE5ErYb1Cycq2k,1,0.0,0.0
HumidiFi,9kRzx2yVKEVRtWanC3S3WtNRKLfrcfnftjX6amvb2A9M,1,0.0,0.0
HumidiFi,9m5oyKCbccxTGphZkdymU5MEpWZfhrm3YVmCJmni9Kfy,1,0.04,0.036
HumidiFi,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,1,0.28,0.252
HumidiFi,9sfqVKPoUQoFHm6FfSRiKKuda8XrA34Gh5gLWWdCEycv,1,0.0,0.0
HumidiFi,9t53H1uibzD72tQp1CGDDfmNJLvVo17KCfJQtcRa5UKp,1,0.0,0.0
HumidiFi,9tyBHgrhtiRQVFnyofCtZq9u8v8wwSQNWeuzU86A2VR4,1,0.0,0.0
