amm_trade,attacker_signer,back_running,fat_sandwich,front_running,sandwich,validator,sandwich_complete,cost_sol,profit_sol,net_profit_sol,confidence,classification
HumidiFi,FAzY5522HMCBk8hAwwPmDebLJphMETRwiQq2rXC2dtQw,0,54,0,3,ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY,28,0.028,0.28,0.252,high,FAT_SANDWICH
HumidiFi,FbgR9632h4rvPciZzCHRGNrEaQM9bC2cGgAikJ8HUfS1,0,144,0,1,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,72,0.072,0.72,0.6479999999999999,high,FAT_SANDWICH
HumidiFi,G5HwqJo7yCKc1FDUFYKKS4X6fDohrXbvgq2tzX8do1Kz,0,26,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,13,0.013,0.13,0.117,high,FAT_SANDWICH
HumidiFi,GBU3X8mgT7dVQ1XxEQxdUMuEJDzTL88bCZgDB8qQvq34,0,48,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,24,0.024,0.24,0.216,high,FAT_SANDWICH
HumidiFi,GJvewfRjqTUPtx6WsBSUnaFbdgXwgXnWfpDyLm65T4YA,0,17,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,8,0.008,0.08,0.072,high,FAT_SANDWICH
HumidiFi,GTR1mWsjtaqb6ukHFizKt46nJUCV4qbkGze5NEMrSTiT,0,9,0,0,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,GVEzzj9ffwFtQSvuzrKcduPhBuHkWiEytMye94HjfjBq,0,2,0,0,C1ocKDYMCm2ooWptMMnpd5VEB2Nx4UMJgRuYofysyzcA,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,GVYEvQGTjRkJh24xuSAud1jCLLGNQMFB8Rzb5hJMcyhd,0,14,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,7,0.007,0.07,0.063,high,FAT_SANDWICH
HumidiFi,GnWFhrfgciKVoqgAqarwWEQ79NuD2LnRd9EEYaB1kUoc,0,3,0,1,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,GraZ9wjJVEGMQsyz3BwkkRdkJFmDrZw6Bnj3yzciwFEC,0,54,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,27,0.027,0.27,0.243,high,FAT_SANDWICH
HumidiFi,HQbxGn3JsT7n6bicnhtucaGqeGjs7DWfrxVxdT1KmmuQ,0,2,0,0,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,1,0.001,0.01,0.009,high,FAT_SANDWICH
HumidiFi,HkAop6zTAB933j7nhhUSGwLL5eKZyQizcZsgiL1MjMq1,0,5,0,0,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,2,0.002,0.02,0.018,medium,FAT_SANDWICH
HumidiFi,HkY8UaajuRDLJVDUA292FZGRBZKxf9CzYrUZLH2WrY1Q,0,10,0,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,5,0.005,0.05,0.045,high,FAT_SANDWICH
HumidiFi,Hr1oNgqznfMSx3KDdnsSJWU6LemHZqMZ1r4i81hyLYDN,0,48,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,24,0.024,0.24,0.216,high,FAT_SANDWICH
HumidiFi,HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b,0,3,0,0,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,HydraXoSz7oE3774DoWQQaofKb31Kbn2cbcqG4ShKy85,0,23,0,1,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,11,0.011,0.11,0.099,high,FAT_SANDWICH
HumidiFi,J1CMrMaFHJmG97R7xJYrJxRA3MNt7VyHe8CAEUnsQzre,0,244,0,3,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,123,0.123,1.23,1.107,high,FAT_SANDWICH
HumidiFi,J8hVkBNKobntWqLspa3yhXEkvb8vZ9S9NiHgirN9yvV3,0,242,0,6,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,124,0.124,1.24,1.116,high,FAT_SANDWICH
HumidiFi,JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0,5,0,2,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,3,0.003,0.03,0.027,high,FAT_SANDWICH
HumidiFi,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,0,2,0,0,BfgMdL4FaNHp5zZpD7WMYG5sZUrCWQPEjXDwWS7M5q3F,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,NcLasxSu3sq921FhBniNniiQVzjSVcQk56nB26WTqG7,0,13,0,0,krakeNd6ednDPEXxHAmoBs1qKVM8kLg79PvWF2mhXV1,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,PZnEAXQs8JHjLuGPywZYAzSUqgfs5LjLmV6uh6eByWY,0,38,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,19,0.019,0.19,0.171,high,FAT_SANDWICH
HumidiFi,SHARKRdGLNYRZrhotqvZi3XAtT62CRGCFxmg5LJgSHC,0,8,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,4,0.004,0.04,0.036,high,FAT_SANDWICH
HumidiFi,TAPNDP5dFr9Vp47DFuddRxNVYmjUqgh8boiUrWFgMqi,0,173,0,0,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,86,0.086,0.86,0.774,high,FAT_SANDWICH
HumidiFi,V9MELpz59x9WfUG79KCWeMGL1YV2dAVpmKYAWmNUL3R,0,46,0,1,hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My,23,0.023,0.23,0.207,high,FAT_SANDWICH
HumidiFi,XndwnW9XivrgwhuccqVY73FBfCtMfN5F8XB61bFJk5s,0,12,0,0,CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,YubFizptp3MXUAtZmqkRS9DyCkMeZaVwiaRCGBTxayo,0,2,0,0,nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,YubQzu18FDqJRyNfG8JqHmsdbxhnoQqcKUHBdUkN6tP,0,2888,0,160,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,1524,1.524,15.24,13.716,high,FAT_SANDWICH
HumidiFi,YubVwWeg1vHFr17Q7HQQETcke7sFvMabqU8wbv8NXQW,0,1019,0,63,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,540,0.54,5.4,4.86,high,FAT_SANDWICH
HumidiFi,YubozzSnKomEnH3pkmYsdatUUwUTcm7s4mHJVmefEWj,0,632,0,17,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,324,0.324,3.24,2.9160000000000004,high,FAT_SANDWICH
HumidiFi,a23gHknrH37ZsaoYWUYf44d6rYbsVH1Ny3YubpNQTpx,0,2,0,0,9rkJMARqK6VBkcxGfKBAwnA44gPAfGxPbPsfsggFNDSQ,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,avg1twbiWyaGiaw8o7gF9uYho5CvBRSwt6xJZuEZuME,0,6,0,0,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,3,0.003,0.03,0.027,medium,FAT_SANDWICH
HumidiFi,b23Ke4utbwr1WcY8onbybJbNQghkNs7RrEC9f69VbJW,0,20,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,10,0.01,0.1,0.09,high,FAT_SANDWICH
HumidiFi,datouWbnKthiYdWN3K2kypTs5YoykXSekSQVmDPoeo6,0,138,0,4,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,71,0.071,0.71,0.639,high,FAT_SANDWICH
HumidiFi,enzog436vHy38bMhNR9XDENrvhxPK7y8wBQri852rhG,0,578,0,2,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,290,0.29,2.9,2.61,high,FAT_SANDWICH
HumidiFi,foxMFk9faHggM4HWQWETCPSDvMbWx8LSv4c9CrkmBx6,0,424,0,1,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,212,0.212,2.12,1.908,high,FAT_SANDWICH
HumidiFi,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,0,12,0,0,CTDGxTK789ZvhgyHZHtSnxTtysbyY1mrywXEJiYYqXxC,6,0.006,0.06,0.054,high,FAT_SANDWICH
HumidiFi,ggEzRKFZz4V7wU6mizcUrMqHNB5ptQsLT7sxRkyoe4e,0,28,0,0,9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,14,0.014,0.14,0.126,high,FAT_SANDWICH
HumidiFi,gtagyESa99t49VmUqnnfsuowYnigSNKuYXdXWyXWNdd,0,2,0,0,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,han5oo9sy98473nuWU7PwkdgpJVFvQEQ14S5CCdbeYQ,0,511,0,3,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,256,0.256,2.56,2.3040000000000003,high,FAT_SANDWICH
HumidiFi,j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0,17,0,3,9FXD1NXrK6xFU8i4gLAgjj2iMEWTqJhSuQN8tQuDfm2e,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
HumidiFi,jMjhRzuVvkeKxDQDoLJJgcgc3brmBRPzizgJxZANAUU,0,41,0,0,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,20,0.02,0.2,0.18,high,FAT_SANDWICH
HumidiFi,k1bWgJv1fdVMCqgDM2jkEfhEzKW7XgGpj8vGGKjgSnJ,0,74,0,0,FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,37,0.037,0.37,0.333,high,FAT_SANDWICH
HumidiFi,k2btrGEvdgv7UmgVbD7Phci9EGWCo9QPU6T7yga9xs9,0,15,0,0,6WgdYhhGE53WrZ7ywJA15hBVkw7CRbQ8yDBBTwmBtAHN,7,0.007,0.07,0.063,high,FAT_SANDWICH
HumidiFi,k3bS5WfZ5P2NTgkVSwdbVrveYc25iXiEHYfZfVruBGq,0,230,0,6,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,118,0.118,1.18,1.0619999999999998,high,FAT_SANDWICH
HumidiFi,moat5sFf2DwfL53x8WP8vZCMf5jP6W9k37G9Ex32nXH,0,2,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,1,0.001,0.01,0.009,medium,FAT_SANDWICH
HumidiFi,o721S2ZPSjJTEC9B5HgXdqZFPVq1avjKzRfZpTKjV9g,0,56,0,0,9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,28,0.028,0.28,0.252,high,FAT_SANDWICH
HumidiFi,rvj7Dc3xGh1eVFw9UTRpkxks9cdYyJd4MQk4Bk9zA9b,0,17,0,0,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,8,0.008,0.08,0.072,high,FAT_SANDWICH
HumidiFi,theo9SfM3dKgKFbq4kFVmEXwSQ1pdr61wDqEWXKJpYs,0,269,0,1,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,134,0.134,1.34,1.206,high,FAT_SANDWICH
HumidiFi,xUwUxxg5eLEVfowp1ki2we8JWJjukkriVLY39c55nqa,0,21,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,10,0.01,0.1,0.09,high,FAT_SANDWICH
HumidiFi,y23RmrqysEDtAL2MaN81vSoTQu7kCGLE2sCz9XaZBup,0,50,0,1,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,25,0.025,0.25,0.225,high,FAT_SANDWICH
HumidiFi,yUwUyoufLrCmjcgURefVzvAfpcaZ2so6be4uDziT9aH,0,23,0,0,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,11,0.011,0.11,0.099,high,FAT_SANDWICH
ObricV2,5Y8qP9AavHyG69gTMbJP6v3Cj85VnDimdE1GZtfdV1WL,0,8,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,4,0.004,0.04,0.036,high,FAT_SANDWICH
ObricV2,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,0,10,0,0,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,5,0.005,0.05,0.045,high,FAT_SANDWICH
ObricV2,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,0,6,0,1,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,1989zAmZBwkwR6g8S3H8gkDhHRm3P11gpurN7faJqDu,0,8,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,1aTFUD4BJL3CXAK5NSgDJVR99nVpQrK1BqD5SGSix23,0,8,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,2EZWAWuv9e4pgcxPZRMmEffDH8q45S573gu5pDRp72HT,0,4,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,2,0.002,0.02,0.018,medium,FAT_SANDWICH
SolFiV2,2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,0,3,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,2b4NhGTayvycDf7VvZGd6xpSjs3f7iiRZQSyjs71yJ23,0,4,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,2dRR9CaNrEsHm3UqZacEf8AoDuDx4NGQyMhGxG71NzkN,0,4,0,1,9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,2n78p72RVYbyAiPtzZCNBYjMsEXKRiqfd5zArK8r2tgG,0,5,0,0,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,2npqrs8E9iWPGjRhWp7BsD9nG62xnBm9Av4rWgqF3ZPK,0,4,0,0,FNKgX9dYUhYQFRTM9bkeKoRpsyEtZGNMxbdQLDzfqB8a,2,0.002,0.02,0.018,medium,FAT_SANDWICH
SolFiV2,2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,0,4,0,0,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,2svZLkuBny8diCa9kApRsHEgtPPtDo7aKasLUyPqUrDd,0,3,0,0,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,3NC8bmzCeEK2NBw1G5W6EmR66DNRW3gR22CGMt9EmxrU,0,12,0,2,CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW,7,0.007,0.07,0.063,high,FAT_SANDWICH
SolFiV2,3ccqanQ7s9T7usEaPh6DcESrjW3MphhwEtDHKNmSxR23,0,7,0,1,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,3hPFdVwVjRK33VySYhxJ8zHHaXiaD7iDe6BYTaCmzzyR,0,2,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,3xb1APhYyenJhoq6Kpjetps9rsmS8kJAGhXVBHaDyWmL,0,10,0,0,ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,5,0.005,0.05,0.045,high,FAT_SANDWICH
SolFiV2,4dC1XCS2R2rqm1TXgq2K2QX4T5eCSYTW5QSu4TJAYh23,0,4,0,0,EkvdKhULbMFqjKBKotAzGi3kwMvMpYNDKJXXQQmi6C1f,2,0.002,0.02,0.018,medium,FAT_SANDWICH
SolFiV2,4i3kFLZuutG5fvjg5wvq15n4NPpj12wXCRMyP7TcZbNj,0,69,0,5,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,36,0.036,0.36,0.3239999999999999,high,FAT_SANDWICH
SolFiV2,4swoALYuvetDK6N3ak1Knc1bMLbm7nzkxCW1nqjPWGRV,0,18,0,0,HLnodbYkL5PFA8hjAZDkm5pGzV7eLTvcs671AW2L6St9,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
SolFiV2,5cU5rbxAcpaGoPyms9jKoXQX5EiZzD3DNmwzbC3qE8Sd,0,3,0,0,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,5ePvEZx19BZxVvF3nu6gQacoBA9mEFV82eGnRNrnhK23,0,4,0,0,CAo1dCGYrB6NhHh5xb1cGjUiu86iyCfMTENxgHumSve4,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,5y5jCvdD6uTPjWbQtLj8ABQ56jCor2SxURidAqGSyviw,0,2,0,0,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,6d51A3mAaRHMZx2Zyf29SKmudjxHnyQmFc7LwpjoZMSc,0,2,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,6gRnEaxAPr1hjtwCzrmSAztA4xbHCVNWJSRXh74sXFKJ,0,78,0,3,Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA,40,0.04,0.4,0.36,high,FAT_SANDWICH
SolFiV2,6nTMtwShZeWEuVmi9Q6aPhATvqgaZ6ptATRXENjnUufZ,0,2,0,0,DZv25oNCWFvGXu9tH63BiAXvG94syweGZhbvdN3HxDxT,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,71wKmu7jUhSgbo1HGiuA3ShfgAHAJfqZxjMW7HJexyVR,0,3,0,0,84gC25fbFKYueR9WEfreUysk1n3ZFxLFDDjbyqeqGpoW,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,7JJ4RrYC4wBb2ZangbVW4XbQenhEbkdoo7vhoWoShYjp,0,78,0,1,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,39,0.039,0.39,0.351,high,FAT_SANDWICH
SolFiV2,88S3zQ4RhahQJSMrusV3sxhZXJewo4oQ3ErNTXaN9VgR,0,3,0,0,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,8gzcxch799t9an1P8DNXxjzL2V6Yche5TY5prjf1jL9H,0,7,0,0,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,8oKVwqA5S2B7g2Li6yqZ4KKghpER8G1vj3bbeg8dFkSw,0,54,0,2,DtdSSG8ZJRZVv5Jx7K1MeWp7Zxcu19GD5wQRGRpQ9uMF,28,0.028,0.28,0.252,high,FAT_SANDWICH
SolFiV2,8psNvWTrdNTiVRNzAgsou9kETXNJm2SXZyaKuJraVRtf,0,3,0,1,4VrjyXQT61WFSjuG3ehgqZUK1jqvYqB46veQbXLotq3n,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,92eSno2a7EqaBrj11tqxwaVTyZcwxhRNKCQsznLzDm25,0,19,0,0,AicQr2zCWBLiBwt2r6o7iTemmtyE7q5pTKyuuupbXEQA,9,0.009,0.09,0.0809999999999999,high,FAT_SANDWICH
SolFiV2,9ALtCwp8AyhEFd4yQEqKAgL9tpkekpsm46bChZcRMibu,0,9,0,0,CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,9TXFVx8N9dPneS3ETRt8KWtUXLRUsz6j6JM3bEXqkR3Z,0,3,0,0,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,9XUWb3unwaGczFkEJAZiQd2xaZmm6NK68G775JEn2kaZ,0,4,0,0,nebu15XQKGpxzhhckADBX9PgvGN5qk9RRJCFLKc118w,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,9m5oyKCbccxTGphZkdymU5MEpWZfhrm3YVmCJmni9Kfy,0,4,0,0,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,2,0.002,0.02,0.018,high,FAT_SANDWICH
SolFiV2,9osj5ksZcrYVeft5pjN1KUNpuM9xiZpjLPxtiMHG4AT5,0,2,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,A3SBUE2ERJkhRyUGRzoptZJtETqjWPViJimfnefCN8RZ,0,2,0,0,DUND26mEDfFeaPsVof3YvbXDRvpuQX7HMUJrLgEWzYw4,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,A3vFkGBrj4MRugemEXWdSFztWgBXi9eQPtD3V28Va7WH,0,2,0,0,5TGfVQV1S3wHE9hkgGaQkRoPC7xZxiqwMcjQZxVYsf1j,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,A8A9GoxfmcjY2QAQ8tYS98SqDBF6hUFDmxAKBsLw29sL,0,15,0,1,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,7,0.007,0.07,0.063,high,FAT_SANDWICH
SolFiV2,AE861PyrYJXm2TuxiMc8Ecwo4YYgAHfcYum3GWpSRFe3,0,26,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,13,0.013,0.13,0.117,high,FAT_SANDWICH
SolFiV2,AEB9dXBoxkrapNd59Kg29JefMMf3M1WLcNA12XjKSf4R,0,9,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,4,0.004,0.04,0.036,medium,FAT_SANDWICH
SolFiV2,AECTMxLqHaSL8QznVZSWp3ozuKjzKfRPTy65ZP2jdvvr,0,3,0,0,DZVqmD4QqSWM2gUyEXdQhvt4u3NZtCRxdsn2n2nNiBRL,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,AG2UQKHngd3p6pTLJjS5Bk1eRVAEJAvNA89f6VmJrQUk,0,8,0,0,DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA,4,0.004,0.04,0.036,high,FAT_SANDWICH
SolFiV2,ARBx92tyV8htTbEWCRH22tgje5vUeCkZm9p4y6TjJCjN,0,2,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,ATQs6A92eUzdxTBsQhRJxxJDpgYDTGvLnU4e5mMEfY3k,0,17,0,1,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,8,0.008,0.08,0.072,high,FAT_SANDWICH
SolFiV2,AVsBvTv1LPnZn8qkJRzLqRtTU9eHzdp2FueRZWtTNmag,0,3,0,0,JupmVLmA8RoyTUbTMMuTtoPWHEiNQobxgTeGTrPNkzT,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,0,9,0,2,AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,5,0.005,0.05,0.045,high,FAT_SANDWICH
SolFiV2,AiH2ff9tN2VKwUXVXJawEmAxWkBTZoPPcZGwHUmihjY8,0,7,0,0,GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc,3,0.003,0.03,0.027,high,FAT_SANDWICH
SolFiV2,An1RKaJEH9yV5fxz5TZea5V1Cz4ebcA8JjTeo1sc4zLU,0,3,0,0,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,0.001,0.01,0.009,medium,FAT_SANDWICH
SolFiV2,BCE9ic3dPTAfX1Y7ccLc8ms2UrHV864RGUZjEL9JubJh,0,3,0,1,5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,BmbwYxVhrCRo2U1CDqjWSWHAiYDM1uwfi4dHzsY9Yr4B,0,20,0,0,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,10,0.01,0.1,0.09,high,FAT_SANDWICH
SolFiV2,C2bK8HFrL71aLnpyExVoJmqjDPA9tbLMXcBNAkRQnLfQ,0,10,0,0,FBKFWadXZJahGtFitAsBvbqh5968gLY7dMBBJUoUjeNi,5,0.005,0.05,0.045,high,FAT_SANDWICH
SolFiV2,C9u2k7T22tbM7C53wMWZHKqVJ85eiBdrvjCu6gLvMAhe,0,15,0,0,shftkxnsXmqAkmLgz9Mn7bNB5Fr6mKgFc58kFHfVikj,7,0.007,0.07,0.063,high,FAT_SANDWICH
SolFiV2,CM8PB1jB4fbUCGRxRRCyVuF9cn3MHA78zsuEeTVg6RqF,0,2,0,0,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,0.001,0.01,0.009,high,FAT_SANDWICH
SolFiV2,CatyeC3LgBxub7HcpW2n7cZZZ66CUKdcZ8DzHucHrSiP,0,16,0,0,9W3QTgBhkU4Bwg6cwnDJo6eGZ9BtZafSdu1Lo9JmWws7,8,0.008,0.08,0.072,high,FAT_SANDWICH
