signer,total_trades,trades_per_hour,aggregator_likelihood,late_slot_ratio,oracle_backrun_ratio,high_bytes_ratio,cluster_ratio,mev_score,wash_trading_score,classification,binary_label,validators,total_validators,pools,total_pools,sandwich_complete,front_running,back_running,total_attacks,cost_sol,profit_sol,net_profit_sol
Eh6sLCoHdam91BF5VTjBXDvfHoHPKsUZkgNmB3ESzDX4,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,DrifTrN923QaouP89UxkQzFGbumKPCnfkNYQRwmZxatz,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
5bnU1J8DAEaSJHiXbDS2DTvkYasTKmLFrK44xwQ4KxC5,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ,1,"TesseraV,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
GAaWh5URRgSAWjchWeQTYincTFxJMLVU9VG2x6u69tKi,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,NdMV1C3XMCRqSBwBtNmoUNnKctYh95Ug4xb6FSTcAWr,1,"SolFiV2,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
HKCmZTBsjhCQ15WbvTu5kFGUJBCuP7hXwU9ifVmMH2R4,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5,1,HumidiFi,1,1,0,2,3,0.002,0.014,0.012
Abcv95PjTw4rehmGaiWgbSWb6pkLWCmWe1gQLseRgPth,2,20.0,0.5,1.0,1.0,0.0,0.0,0.6,28.571428571428573,LIKELY MEV BOT,1,"8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm",2,BisonFi,1,0,1,2,3,0.0015,0.006,0.0045
Ca3AsjtLiKKk2FUriDj45X1eykThY38M8BYY3eg672Pm,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
G6ooxpzEJm4SfZ5wxTuYpaqAsFRSKxysuUJ1EzznJBdC,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,HEL1USMZKAL2odpNBj2oCjffnFGaYwmbGmyewGv1e2TU,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
9Mo6AZL7XCpACiegNHMCWo23xV41YEW6p8tnyzmsXbwC,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2,1,"SolFiV2,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
8Zn9ALzX5k2wv1yvNLvS5DyDD3S2Py3QoS6eAAFtSbMg,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,1,"HumidiFi,GoonFi",2,1,0,2,3,0.002,0.014,0.012
FsGB78XRbmqJYu8yrAwmzW1SfKv9NQx4KkkA1KckBP96,2,20.0,0.0,0.0,1.0,0.0,1.0,0.5,33.333333333333336,LIKELY MEV BOT,1,Spiky3mMSLHGhffuEhYR7ptMNZ8NddddwrTjki4VhWk,1,"GoonFi,HumidiFi",2,1,0,2,3,0.002,0.014,0.012
